passage	continent	province	siteType	id	text	lonStr	latStr	lon	lonDeg	lonFract	lat	latDeg	latFract	adjustedLon	adjustedLat
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.26/	Europe	tarraconensis	interior-poleis	pt_ll_421	Φλαουία Λαμβρίς (Phlaouia Lambris)	ζʹγ"	μδʹβ  δ"	7.333	7	0.333	44.75	44	0.75	-8.04	42.3
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.27/	Europe	tarraconensis	interior-poleis	pt_ll_422	Ταλαμίνη (Talaminē)	ηʹβ"	μδʹβ"	8.5	8	0.5	44.5	44	0.5	-7.2	42.12
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.27/	Europe	tarraconensis	interior-poleis	pt_ll_423	Ὕδατα Κουίντινα (Hudata Kouintina)	ηʹβ"	μεʹϛ"	8.5	8	0.5	45.167	45	0.167	-7.2	42.6
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_424	Λοῦκος Ἀστουρῶν (Loukos Astourōn)	ιαʹ	μεʹ	11.0	11	0.0	45.0	45	0.0	-5.4	42.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_425	Λαβερνίς (Labernis)	ιαʹ	μδʹβ"	11.0	11	0.0	44.5	44	0.5	-5.4	42.12
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_426	Ἰντεράμνιον (Interamnion)	ιʹδ"	μδʹγ"	10.25	10	0.25	44.333	44	0.333	-5.94	42.0
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_427	Ἀργεντέολα (Argenteola)	θʹγ"	μδʹβ  δ"	9.333	9	0.333	44.75	44	0.75	-6.6000000000000005	42.3
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_428	Λαγκίατοι (Lagkiatoi)	θʹγ"	μγʹβ"	9.333	9	0.333	43.5	43	0.5	-6.6000000000000005	41.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_429	Μαλίακα (Maliaka)	ιʹγ"	μδʹ	10.333	10	0.333	44.0	44	0.0	-5.88	41.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_430	Γίγια (Gigia)	ιαʹβ"	μγʹβ  δ"	11.5	11	0.5	43.75	43	0.75	-5.040000000000001	41.58
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_431	Βέργιδον Φλαούιον (Bergidon Phlaouion)	ηʹβ"	μδʹϛ"	8.5	8	0.5	44.167	44	0.167	-7.2	41.88
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_432	Ἰντεράμνιον Φλαούιον (Interamnion Phlaouion)	θʹ	μδʹ	9.0	9	0.0	44.0	44	0.0	-6.84	41.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.28/	Europe	tarraconensis	interior-poleis	pt_ll_5649	Λεγίων ζ Γερμανική (Legiōn z Germanikē)	θʹ	μδʹβ"	9.0	9	0.0	44.5	44	0.5	-6.84	42.12
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.29/	Europe	tarraconensis	interior-poleis	pt_ll_433	Βριγαίκιον (Brigaikion)	ιʹ	μδʹβ  γ"	10.0	10	0.0	44.833	44	0.833	-6.12	42.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.30/	Europe	tarraconensis	interior-poleis	pt_ll_434	Βαιδουνία (Baidounia)	ιʹβ  γ"	μδʹγ ιβ"	10.833	10	0.833	44.417	44	0.417	-5.5200000000000005	42.06
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.31/	Europe	tarraconensis	interior-poleis	pt_ll_435	Ἰντερκατία (Interkatia)	ιαʹϛ"	μδʹδ"	11.167	11	0.167	44.25	44	0.25	-5.280000000000001	41.94
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.32/	Europe	tarraconensis	interior-poleis	pt_ll_436	Παιλόντιον (Pailontion)	ιαʹβ ϛ"	μδʹβ  γ"	11.667	11	0.667	44.833	44	0.833	-4.92	42.36
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.33/	Europe	tarraconensis	interior-poleis	pt_ll_437	Ναρδίνιον (Nardinion)	ιʹγ"	μγʹβ  δ"	10.333	10	0.333	43.75	43	0.75	-5.88	41.58
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.34/	Europe	tarraconensis	interior-poleis	pt_ll_438	Πεταυόνιον (Petauonion)	θʹβ"	μγʹβ ϛ"	9.5	9	0.5	43.667	43	0.667	-6.48	41.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.35/	Europe	tarraconensis	interior-poleis	pt_ll_439	Ἀστούρικα Αὐγούστα (Astourika Augousta)	θʹβ"	μδʹ	9.5	9	0.5	44.0	44	0.0	-6.48	41.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.36/	Europe	tarraconensis	interior-poleis	pt_ll_440	Νεμετόβριγα (Nemetobriga)	ζʹβ"	μγʹβ  δ"	7.5	7	0.5	43.75	43	0.75	-7.92	41.58
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.37/	Europe	tarraconensis	interior-poleis	pt_ll_441	Φόρος Γιγουρρῶν (Phoros Gigourrōn)	ηʹ	μγʹβ  δ"	8.0	8	0.0	43.75	43	0.75	-7.5600000000000005	41.58
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.38/	Europe	tarraconensis	interior-poleis	pt_ll_442	Βρακαραυγούστα (Brakaraugousta)	ϛʹ	μγʹβ ϛ"	6.0	6	0.0	43.667	43	0.667	-9.0	41.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.38/	Europe	tarraconensis	interior-poleis	pt_ll_443	Καλάδουνον (Kaladounon)	ϛʹβ"	μγʹβ"	6.5	6	0.5	43.5	43	0.5	-8.64	41.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.38/	Europe	tarraconensis	interior-poleis	pt_ll_444	Πίνητος (Pinētos)	ϛʹβ  γ"	μγʹβ  ιβ"	6.833	6	0.833	43.583	43	0.583	-8.4	41.46
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.38/	Europe	tarraconensis	interior-poleis	pt_ll_445	Κονπλούτικα (Konploutika)	ηʹγ"	μγʹγ ιβ"	8.333	8	0.333	43.417	43	0.417	-7.32	41.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.38/	Europe	tarraconensis	interior-poleis	pt_ll_446	Τουντόβριγα (Tountobriga)	ηʹβ"	μγʹγ ιβ"	8.5	8	0.5	43.417	43	0.417	-7.2	41.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.38/	Europe	tarraconensis	interior-poleis	pt_ll_447	Ἀραδούκκα (Aradoukka)	ϛʹ	μαʹβ  γ ιβ"	6.0	6	0.0	41.917	41	0.917	-9.0	40.26
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.39/	Europe	tarraconensis	interior-poleis	pt_ll_5772	Ὕδατα Λάϊα (Hudata Laia)	ϛʹβ"	μγʹγ ιβ"	6.5	6	0.5	43.417	43	0.417	-8.64	41.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.40/	Europe	tarraconensis	interior-poleis	pt_ll_448	Οὐολόβριγα (Ouolobriga)	ϛʹ	μβʹβ  ιβ"	6.0	6	0.0	42.583	42	0.583	-9.0	40.74
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.41/	Europe	tarraconensis	interior-poleis	pt_ll_449	Κοιλιόβριγα (Koiliobriga)	ϛʹ	μβʹγ"	6.0	6	0.0	42.333	42	0.333	-9.0	40.56
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.42/	Europe	tarraconensis	interior-poleis	pt_ll_450	Φόρος Βιβαλῶν (Phoros Bibalōn)	ζʹγ"	μγʹγ"	7.333	7	0.333	43.333	43	0.333	-8.04	41.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.43/	Europe	tarraconensis	interior-poleis	pt_ll_451	Φόρος Λιμικῶν (Phoros Limikōn)	ϛʹβ  γ"	μβʹβ  δ"	6.833	6	0.833	42.75	42	0.75	-8.4	40.86
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.44/	Europe	tarraconensis	interior-poleis	pt_ll_452	Τοῦδαι (Toudai)	ηʹγ"	μβʹβ  δ"	8.333	8	0.333	42.75	42	0.75	-7.32	40.86
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.45/	Europe	tarraconensis	interior-poleis	pt_ll_453	Μερούα (Meroua)	ζʹβ"	μβʹβ ϛ"	7.5	7	0.5	42.667	42	0.667	-7.92	40.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.46/	Europe	tarraconensis	interior-poleis	pt_ll_454	Ὕδατα Κουακερνῶν (Hudata Kouakernōn)	ζʹγ"	μβʹγ"	7.333	7	0.333	42.333	42	0.333	-8.04	40.56
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.47/	Europe	tarraconensis	interior-poleis	pt_ll_455	Κάμβαιτον (Kambaiton)	ηʹϛ"	μβʹγ"	8.167	8	0.167	42.333	42	0.333	-7.44	40.56
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.48/	Europe	tarraconensis	interior-poleis	pt_ll_5774	Φόρος Ναρβασῶν (Phoros Narbasōn)	ηʹ	μβʹ	8.0	8	0.0	42.0	42	0.0	-7.5600000000000005	40.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_456	Βαργιακίς (Bargiakis)	θʹβ  δ"	μγʹγ ιβ"	9.75	9	0.75	43.417	43	0.417	-6.300000000000001	41.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_457	Ἰντερκατία (Interkatia)	ιʹδ"	μγʹγ ιβ"	10.25	10	0.25	43.417	43	0.417	-5.94	41.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_458	Οὐιμινάκιον (Ouiminakion)	ιαʹ	μγʹβ"	11.0	11	0.0	43.5	43	0.5	-5.4	41.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_459	Πόρτα Αὐγούστα (Porta Augousta)	θʹβ ϛ"	μγʹγ"	9.667	9	0.667	43.333	43	0.333	-6.36	41.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_460	Αὔτρακα (Autraka)	ιʹ	μγʹδ"	10.0	10	0.0	43.25	43	0.25	-6.12	41.22
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_461	Λακόβριγα (Lakobriga)	ιʹγ"	μγʹγ"	10.333	10	0.333	43.333	43	0.333	-5.88	41.28
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_462	Ἀουία (Aouia)	ιʹγ"	μγʹ	10.333	10	0.333	43.0	43	0.0	-5.88	41.04
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_463	Σεγοντία Παραμίκα (Segontia Paramika)	θʹβ"	μγʹ	9.5	9	0.5	43.0	43	0.0	-6.48	41.04
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_5650	Γέλλα (Gella)	θʹβ ϛ"	μβʹβ  γ ιβ"	9.667	9	0.667	42.917	42	0.917	-6.36	40.98
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_464	Ἀλβόκελα (Albokela)	θʹιβ"	μβʹβ ϛ"	9.083	9	0.083	42.667	42	0.667	-6.78	40.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_465	Ῥαῦδα (Rhauda)	θʹγ"	μβʹβ  ιβ"	9.333	9	0.333	42.583	42	0.583	-6.6000000000000005	40.74
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_466	Σεγίσαμα Ἰουλία (Segisama Ioulia)	θʹβ  γ"	μβʹβ ϛ"	9.833	9	0.833	42.667	42	0.667	-6.24	40.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_467	Παλλαντία (Pallantia)	ιʹβ"	μβʹβ"	10.5	10	0.5	42.5	42	0.5	-5.760000000000001	40.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_468	Ἔλδανα (Eldana)	θʹ	μβʹγ"	9.0	9	0.0	42.333	42	0.333	-6.84	40.56
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_469	Κωούγιον (Kōougion)	θʹβ ϛ"	μβʹγ ιβ"	9.667	9	0.667	42.417	42	0.417	-6.36	40.62
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_470	Καῦκα (Kauka)	ιʹ	μβʹγ"	10.0	10	0.0	42.333	42	0.333	-6.12	40.56
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_471	Ὀκτώδουρον (Oktōdouron)	θʹβ ϛ"	μβʹϛ"	9.667	9	0.667	42.167	42	0.167	-6.36	40.44
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_472	Πίντια (Pintia)	ιʹϛ"	μβʹ	10.167	10	0.167	42.0	42	0.0	-6.0	40.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_473	Σεντική (Sentikē)	θʹ	μαʹβ  γ ιβ"	9.0	9	0.0	41.917	41	0.917	-6.84	40.26
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.49/	Europe	tarraconensis	interior-poleis	pt_ll_474	Σαραβίς (Sarabis)	θʹβ ϛ"	μαʹβ  γ ιβ"	9.667	9	0.667	41.917	41	0.917	-6.36	40.26
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.50/	Europe	tarraconensis	interior-poleis	pt_ll_475	Κονκάνα (Konkana)	ιβʹϛ"	μδʹβ  γ ιβ"	12.167	12	0.167	44.917	44	0.917	-4.5600000000000005	42.42
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.50/	Europe	tarraconensis	interior-poleis	pt_ll_476	Ὀτταουιόλκα (Ottaouiolka)	ιβʹβ ϛ"	μδʹβ  δ"	12.667	12	0.667	44.75	44	0.75	-4.200000000000001	42.3
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.50/	Europe	tarraconensis	interior-poleis	pt_ll_477	Ἀργενόμεσκον (Argenomeskon)	ιβʹ	μδʹβ"	12.0	12	0.0	44.5	44	0.5	-4.68	42.12
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.50/	Europe	tarraconensis	interior-poleis	pt_ll_478	Οὐαδινία (Ouadinia)	ιαʹβ  γ"	μδʹγ ιβ"	11.833	11	0.833	44.417	44	0.417	-4.800000000000001	42.06
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.50/	Europe	tarraconensis	interior-poleis	pt_ll_479	Οὐέλλικα (Ouellika)	ιβʹβ"	μδʹδ"	12.5	12	0.5	44.25	44	0.25	-4.32	41.94
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.50/	Europe	tarraconensis	interior-poleis	pt_ll_480	Καμάρικα (Kamarika)	ιαʹβ ϛ"	μδʹιβ"	11.667	11	0.667	44.083	44	0.083	-4.92	41.82
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.50/	Europe	tarraconensis	interior-poleis	pt_ll_481	Ἰουλιόβριγα (Iouliobriga)	ιβʹϛ"	μδʹ	12.167	12	0.167	44.0	44	0.0	-4.5600000000000005	41.76
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.50/	Europe	tarraconensis	interior-poleis	pt_ll_482	Μόροικα (Moroika)	ιαʹβ  δ"	μγʹβ  γ"	11.75	11	0.75	43.833	43	0.833	-4.859999999999999	41.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.51/	Europe	tarraconensis	interior-poleis	pt_ll_483	Βραῦον (Brauon)	ιβʹ	μγʹβ ϛ"	12.0	12	0.0	43.667	43	0.667	-4.68	41.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.51/	Europe	tarraconensis	interior-poleis	pt_ll_484	Σισάρακα (Sisaraka)	ιαʹβ"	μγʹβ"	11.5	11	0.5	43.5	43	0.5	-5.040000000000001	41.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.51/	Europe	tarraconensis	interior-poleis	pt_ll_485	Δεοβρίγουλα (Deobrigoula)	ιαʹβ  γ"	μγʹγ ιβ"	11.833	11	0.833	43.417	43	0.417	-4.800000000000001	41.34
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.51/	Europe	tarraconensis	interior-poleis	pt_ll_486	Ἀμβίσνα (Ambisna)	ιαʹϛ"	μγʹιβ"	11.167	11	0.167	43.083	43	0.083	-5.280000000000001	41.1
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.51/	Europe	tarraconensis	interior-poleis	pt_ll_487	Σεγίσαμον (Segisamon)	ιβʹ	μγʹϛ"	12.0	12	0.0	43.167	43	0.167	-4.68	41.16
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.52/	Europe	tarraconensis	interior-poleis	pt_ll_488	Οὔξαμα Βάρκα (Ouxama Barka)	ιγʹ	μδʹδ"	13.0	13	0.0	44.25	44	0.25	-3.960000000000001	41.94
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.52/	Europe	tarraconensis	interior-poleis	pt_ll_489	Σεγισαμόνκουλον (Segisamonkoulon)	ιγʹ	μγʹβ  γ ιβ"	13.0	13	0.0	43.917	43	0.917	-3.960000000000001	41.7
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.52/	Europe	tarraconensis	interior-poleis	pt_ll_490	Οὐιρούεσκα (Ouiroueska)	ιβʹβ"	μγʹβ  γ"	12.5	12	0.5	43.833	43	0.833	-4.32	41.64
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.52/	Europe	tarraconensis	interior-poleis	pt_ll_491	Ἀντεκουΐα (Antekouia)	ιγʹ	μγʹβ ϛ"	13.0	13	0.0	43.667	43	0.667	-3.960000000000001	41.52
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.52/	Europe	tarraconensis	interior-poleis	pt_ll_492	Δεόβριγα (Deobriga)	ιγʹδ"	μγʹβ"	13.25	13	0.25	43.5	43	0.5	-3.780000000000001	41.4
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.52/	Europe	tarraconensis	interior-poleis	pt_ll_493	Οὐινδέλεια (Ouindeleia)	ιβʹβ ϛ"	μγʹδ"	12.667	12	0.667	43.25	43	0.25	-4.200000000000001	41.22
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.52/	Europe	tarraconensis	interior-poleis	pt_ll_494	Σαλιόγκα (Saliogka)	ιγʹ	μγʹιβ"	13.0	13	0.0	43.083	43	0.083	-3.960000000000001	41.1
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.53/	Europe	tarraconensis	interior-poleis	pt_ll_495	Οὐισόντιον (Ouisontion)	ιαʹϛ"	μβʹβ  γ"	11.167	11	0.167	42.833	42	0.833	-5.280000000000001	40.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.53/	Europe	tarraconensis	interior-poleis	pt_ll_496	Αὐγουστόβριγα (Augoustobriga)	ιαʹβ"	μβʹβ ϛ"	11.5	11	0.5	42.667	42	0.667	-5.040000000000001	40.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.53/	Europe	tarraconensis	interior-poleis	pt_ll_497	Σαουία (Saouia)	ιβʹβ"	μβʹβ ϛ"	12.5	12	0.5	42.667	42	0.667	-4.32	40.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.54/	Europe	tarraconensis	interior-poleis	pt_ll_498	Τρίτιον Μέταλλον (Trition Metallon)	ιγʹ	μβʹβ  γ"	13.0	13	0.0	42.833	42	0.833	-3.960000000000001	40.92
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.54/	Europe	tarraconensis	interior-poleis	pt_ll_499	Ὀλίβα (Oliba)	ιγʹ	μβʹβ ϛ"	13.0	13	0.0	42.667	42	0.667	-3.960000000000001	40.8
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.54/	Europe	tarraconensis	interior-poleis	pt_ll_500	Οὐάρεια (Ouareia)	ιγʹβ"	μβʹβ  δ"	13.5	13	0.5	42.75	42	0.75	-3.5999999999999996	40.86
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_501	Κομφλοέντα (Komphloenta)	ιαʹ	μβʹβ  ιβ"	11.0	11	0.0	42.583	42	0.583	-5.4	40.74
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_502	Κλουνία κολωνία (Klounia kolōnia)	ιαʹ	μβʹ	11.0	11	0.0	42.0	42	0.0	-5.4	40.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_503	Τέρμες (Termes)	ιαʹβ"	μβʹγ ιβ"	11.5	11	0.5	42.417	42	0.417	-5.040000000000001	40.62
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_504	Οὔξαμα Ἀργαῖλα (Ouxama Argaila)	ιαʹβ"	μβʹ	11.5	11	0.5	42.0	42	0.0	-5.040000000000001	40.32
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_505	Σεγορτία Λάγκα (Segortia Lagka)	ιβʹβ"	μαʹβ ϛ"	12.5	12	0.5	41.667	41	0.667	-4.32	40.08
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_5651	Οὐέλουκα (Ouelouka)	ιαʹβ  γ"	μαʹβ  γ ιβ"	11.833	11	0.833	41.917	41	0.917	-4.800000000000001	40.26
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_506	Τουκρίς (Toukris)	ιβʹβ ϛ"	μβʹβ"	12.667	12	0.667	42.5	42	0.5	-4.200000000000001	40.68
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_507	Νουμαντία (Noumantia)	ιβʹβ"	μαʹβ  γ"	12.5	12	0.5	41.833	41	0.833	-4.32	40.2
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_508	Σεγουουία (Segououia)	ιγʹβ"	μβʹγ ιβ"	13.5	13	0.5	42.417	42	0.417	-3.5999999999999996	40.62
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.55/	Europe	tarraconensis	interior-poleis	pt_ll_509	Νοοῦα Αὐγούστα (Nooua Augousta)	ιγʹδ"	μβʹϛ"	13.25	13	0.25	42.167	42	0.167	-3.780000000000001	40.44
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_510	Ἰλούρβιδα (Ilourbida)	θʹβ ϛ"	μαʹβ ϛ"	9.667	9	0.667	41.667	41	0.667	-6.36	40.08
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_511	Ἐγελέστα (Egelesta)	ιʹβ"	μαʹβ ϛ"	10.5	10	0.5	41.667	41	0.667	-5.760000000000001	40.08
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_512	Ἰλαρκουρίς (Ilarkouris)	ιαʹ	μαʹβ  ιβ"	11.0	11	0.0	41.583	41	0.583	-5.4	40.02
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_513	Οὐάραδα (Ouarada)	ιαʹβ"	μαʹβ"	11.5	11	0.5	41.5	41	0.5	-5.040000000000001	39.96
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_514	Θέρμιδα (Thermida)	ιβʹ	μαʹβ  ιβ"	12.0	12	0.0	41.583	41	0.583	-4.68	40.02
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_515	Τιτουλκία (Titoulkia)	ιʹγ"	μαʹγ"	10.333	10	0.333	41.333	41	0.333	-5.88	39.84
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_516	Μάντουα (Mantoua)	ιαʹβ ϛ"	μαʹδ"	11.667	11	0.667	41.25	41	0.25	-4.92	39.78
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_517	Τώλητον (Tōlēton)	ιʹ	μαʹ	10.0	10	0.0	41.0	41	0.0	-6.12	39.6
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_518	Κόμπλουτον (Komplouton)	ιʹβ  γ"	μαʹιβ"	10.833	10	0.833	41.083	41	0.083	-5.5200000000000005	39.66
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_519	Κάρακκα (Karakka)	ιαʹγ"	μʹβ  γ"	11.333	11	0.333	40.833	40	0.833	-5.16	39.48
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_5652	Λιβόρα (Libora)	θʹγ ιβ"	μʹβ  δ"	9.417	9	0.417	40.75	40	0.75	-6.54	39.42
http://neelsmith.info/current-projects/geography/ptolemy-geography/geography-2.6.56/	Europe	tarraconensis	interior-poleis	pt_ll_520	Ἴσπινον (Ispinon)	ιʹδ"	μʹβ  δ"	10.25	10	0.25	40.75	40	0.75	-5.94	39.42
